"sampleID","cruise_number","month","year","station_code","net_type","sample_date","sample_time","dec_lat","dec_long","station_depth_m","transect_name","station_number","station","n_cr_s","day_night","X","Y","total_sum_of_final_carbon_mg_m3"
"CR25_2003-06-28",16,"June",2003,"062803CR25","Bongo",2003-06-28,1899-12-31 18:38:00,46.17,-124.55,150,"Columbia River",25,"CR25","CR","D",380.348584077934,5114.1036201594,0
"CR25_2004-06-26",20,"June",2004,"062604CR25","Bongo",2004-06-26,1899-12-31 17:36:00,46.17,-124.55,151,"Columbia River",25,"CR25","CR","D",380.348584077934,5114.1036201594,0
"CR25_2005-06-19",23,"June",2005,"061905CR25","Bongo",2005-06-19,1899-12-31 18:27:00,46.17,-124.55,147,"Columbia River",25,"CR25","CR","D",380.348584077934,5114.1036201594,0
"CR25_2006-06-24",27,"June",2006,"062406CR25","Bongo",2006-06-24,1899-12-31 18:29:00,46.17,-124.55,148,"Columbia River",25,"CR25","CR","D",380.348584077934,5114.1036201594,0.00262321384639389
"CR25_2007-06-26",30,"June",2007,"062607CR25","Bongo",2007-06-26,1899-12-31 18:20:00,46.17,-124.55,156.4,"Columbia River",25,"CR25","CR","D",380.348584077934,5114.1036201594,0
"CR25_2008-06-27",33,"June",2008,"062708CR25","Bongo",2008-06-27,1899-12-31 18:37:00,46.17,-124.55,152.4,"Columbia River",25,"CR25","CR","D",380.348584077934,5114.1036201594,0
"CR25_2009-06-28",36,"June",2009,"062809CR25","Bongo",2009-06-28,1899-12-31 16:53:00,46.17,-124.55,151,"Columbia River",25,"CR25","CR","D",380.348584077934,5114.1036201594,0
"CR25_2010-06-26",39,"June",2010,"062610CR25","Bongo",2010-06-26,1899-12-31 17:08:00,46.17,-124.55,151,"Columbia River",25,"CR25","CR","D",380.348584077934,5114.1036201594,0.000588249943780256
"CR25_2011-06-25",42,"June",2011,"062511CR25","Bongo",2011-06-25,1899-12-31 17:02:00,46.17,-124.55,150,"Columbia River",25,"CR25","CR","D",380.348584077934,5114.1036201594,0
"CR25_2012-06-26",46,"June",2012,"062612CR25","Bongo",2012-06-26,1899-12-31 18:20:00,46.17,-124.55,155,"Columbia River",25,"CR25","CR","D",380.348584077934,5114.1036201594,0
"CR25_2013-06-25",48,"June",2013,"062513CR25","Bongo",2013-06-25,1899-12-31 18:47:00,46.17,-124.55,149,"Columbia River",25,"CR25","CR","D",380.348584077934,5114.1036201594,0
"CR25_2014-06-25",49,"June",2014,"062514CR25","Bongo",2014-06-25,1899-12-31 16:41:00,46.17,-124.55,152,"Columbia River",25,"CR25","CR","D",380.348584077934,5114.1036201594,0
"CR25_2017-06-26",57,"June",2017,"062617CR25","Bongo",2017-06-26,1899-12-31 17:17:00,46.17,-124.55,152,"Columbia River",25,"CR25","CR","D",380.348584077934,5114.1036201594,0.00132774645681088
"CR25_2018-06-25",60,"June",2018,"062518CR25","Bongo",2018-06-25,1899-12-31 17:37:00,46.17,-124.55,151,"Columbia River",25,"CR25","CR","D",380.348584077934,5114.1036201594,0.0147193884861101
"CR25_2019-06-25",62,"June",2019,"062519CR25","Bongo",2019-06-25,1899-12-31 19:28:00,46.17,-124.55,156,"Columbia River",25,"CR25","CR","D",380.348584077934,5114.1036201594,0.00407996987593457
"CR25_2020-06-25",63,"June",2020,"062520CR25","Bongo",2020-06-25,1899-12-31 17:55:00,46.17,-124.55,153,"Columbia River",25,"CR25","CR","D",380.348584077934,5114.1036201594,0
"CR25_2021-06-25",65,"June",2021,"062521CR25","Bongo",2021-06-25,1899-12-31 16:29:00,46.17,-124.55,150,"Columbia River",25,"CR25","CR","D",380.348584077934,5114.1036201594,0
"CR25_2022-06-25",67,"June",2022,"062522CR25","Bongo",2022-06-25,1899-12-31 17:58:00,46.17,-124.55,150,"Columbia River",25,"CR25","CR","D",380.348584077934,5114.1036201594,0.00541537647572076
"CR25_2023-06-26",69,"June",2023,"062623CR25","Bongo",2023-06-26,1899-12-31 18:07:00,46.17,-124.55,152,"Columbia River",25,"CR25","CR","D",380.348584077934,5114.1036201594,0
"CR30_1999-06-19",4,"June",1999,"061999CR30","Meter",1999-06-19,1899-12-31 17:25:00,46.17,-124.67,457.2,"Columbia River",30,"CR30","CR","D",371.085348609818,5114.29144616747,0
"CR30_2000-06-21",7,"June",2000,"062100CR30D","Meter",2000-06-21,1899-12-31 07:57:00,46.17,-124.67,856,"Columbia River",30,"CR30","CR","D",371.085348609818,5114.29144616747,0
"CR30_2001-06-28",10,"June",2001,"062801CR30","Bongo",2001-06-28,1899-12-31 19:27:00,46.17,-124.67,622,"Columbia River",30,"CR30","CR","D",371.085348609818,5114.29144616747,0
"CR30_2002-06-24",13,"June",2002,"062402CR30","Bongo",2002-06-24,1899-12-31 16:50:00,46.17,-124.67,560,"Columbia River",30,"CR30","CR","D",371.085348609818,5114.29144616747,0
"CR30_2003-06-29",16,"June",2003,"062903CR30","Bongo",2003-06-29,1899-12-31 07:56:00,46.17,-124.67,250,"Columbia River",30,"CR30","CR","D",371.085348609818,5114.29144616747,0
"CR30_2004-06-26",20,"June",2004,"062604CR30","Bongo",2004-06-26,1899-12-31 19:20:00,46.17,-124.67,502,"Columbia River",30,"CR30","CR","D",371.085348609818,5114.29144616747,0
"GH03_2001-06-26",10,"June",2001,"062601GH03","Bongo",2001-06-26,1899-12-31 06:10:00,47,-124.24,27,"Grays Harbor",3,"GH03","N","D",405.728789043948,5205.91022984239,0.0346174618567295
"GH03_2002-06-26",13,"June",2002,"062602GH03","Bongo",2002-06-26,1899-12-31 06:06:00,47,-124.24,21,"Grays Harbor",3,"GH03","N","D",405.728789043948,5205.91022984239,0.0035121545155737
"GH03_2003-06-26",16,"June",2003,"062603GH03","Bongo",2003-06-26,1899-12-31 07:50:00,47,-124.24,22,"Grays Harbor",3,"GH03","N","D",405.728789043948,5205.91022984239,0.0145541352123434
"GH03_2004-06-24",20,"June",2004,"062404GH03","Bongo",2004-06-24,1899-12-31 07:15:00,47,-124.24,28,"Grays Harbor",3,"GH03","N","D",405.728789043948,5205.91022984239,0
"GH03_2005-06-16",23,"June",2005,"061605GH03","Bongo",2005-06-16,1899-12-31 05:26:00,47,-124.24,23,"Grays Harbor",3,"GH03","N","D",405.728789043948,5205.91022984239,0.000500242228858348
"GH03_2006-06-22",27,"June",2006,"062206GH03","Bongo",2006-06-22,1899-12-31 07:47:00,47,-124.24,21,"Grays Harbor",3,"GH03","N","D",405.728789043948,5205.91022984239,0.028559485354424
"GH03_2007-06-24",30,"June",2007,"062407GH03","Bongo",2007-06-24,1899-12-31 07:49:00,47,-124.24,22.7,"Grays Harbor",3,"GH03","N","D",405.728789043948,5205.91022984239,0.0722787864410213
"GH03_2008-06-25",33,"June",2008,"062508GH03","Bongo",2008-06-25,1899-12-31 07:46:00,47,-124.24,25.7,"Grays Harbor",3,"GH03","N","D",405.728789043948,5205.91022984239,0.0167272700570537
"GH03_2009-06-26",36,"June",2009,"062609GH03","Bongo",2009-06-26,1899-12-31 07:18:00,47,-124.24,21,"Grays Harbor",3,"GH03","N","D",405.728789043948,5205.91022984239,0.000597201675562257
"GH03_2010-06-24",39,"June",2010,"062410GH03","Bongo",2010-06-24,1899-12-31 07:40:00,47,-124.24,24,"Grays Harbor",3,"GH03","N","D",405.728789043948,5205.91022984239,0.00690603078906563
"GH03_2011-06-23",42,"June",2011,"062311GH03","Bongo",2011-06-23,1899-12-31 07:22:00,47,-124.24,22,"Grays Harbor",3,"GH03","N","D",405.728789043948,5205.91022984239,0.0141534884285584
"GH03_2012-06-24",46,"June",2012,"062412GH03","Bongo",2012-06-24,1899-12-31 07:23:00,47,-124.24,28,"Grays Harbor",3,"GH03","N","D",405.728789043948,5205.91022984239,0.36870442154968
"GH03_2013-06-23",48,"June",2013,"062313GH03","Bongo",2013-06-23,1899-12-31 06:33:00,47,-124.24,20,"Grays Harbor",3,"GH03","N","D",405.728789043948,5205.91022984239,0
"GH03_2014-06-23",49,"June",2014,"062314GH03","Bongo",2014-06-23,1899-12-31 06:34:00,47,-124.24,23,"Grays Harbor",3,"GH03","N","D",405.728789043948,5205.91022984239,0.00126507803243913
"GH03_2015-06-24",52,"June",2015,"062415GH03","Bongo",2015-06-24,1899-12-31 07:25:00,47,-124.24,23,"Grays Harbor",3,"GH03","N","D",405.728789043948,5205.91022984239,8.3368987389772
"GH03_2016-06-25",55,"June",2016,"062516GH03","Bongo",2016-06-25,1899-12-31 08:05:00,47,-124.24,23,"Grays Harbor",3,"GH03","N","D",405.728789043948,5205.91022984239,0.764223389590842
"GH03_2017-06-24",57,"June",2017,"062417GH03","Bongo",2017-06-24,1899-12-31 07:18:00,47,-124.24,22,"Grays Harbor",3,"GH03","N","D",405.728789043948,5205.91022984239,0.076588085237235
"GH03_2018-06-23",60,"June",2018,"062318GH03","Bongo",2018-06-23,1899-12-31 07:21:00,47,-124.24,24,"Grays Harbor",3,"GH03","N","D",405.728789043948,5205.91022984239,0.00518747541849263
"GH03_2019-06-23",62,"June",2019,"062319GH03","Bongo",2019-06-23,1899-12-31 07:30:00,47,-124.24,21,"Grays Harbor",3,"GH03","N","D",405.728789043948,5205.91022984239,1.52011687370085
"GH03_2020-06-23",63,"June",2020,"062320GH03","Bongo",2020-06-23,1899-12-31 06:40:00,47,-124.24,24,"Grays Harbor",3,"GH03","N","D",405.728789043948,5205.91022984239,0.112141958754452
"GH03_2021-06-23",65,"June",2021,"062321GH03","Bongo",2021-06-23,1899-12-31 06:36:00,47,-124.24,20,"Grays Harbor",3,"GH03","N","D",405.728789043948,5205.91022984239,0.255386565740438
"GH03_2022-06-23",67,"June",2022,"062322GH03","Bongo",2022-06-23,1899-12-31 07:31:00,47,-124.24,25,"Grays Harbor",3,"GH03","N","D",405.728789043948,5205.91022984239,0.098313142761448
"GH03_2023-06-24",69,"June",2023,"062423GH03","Bongo",2023-06-24,1899-12-31 07:30:00,47,-124.24,22,"Grays Harbor",3,"GH03","N","D",405.728789043948,5205.91022984239,1.0289271182216
"GH06_1999-06-18",4,"June",1999,"061899GH06","Meter",1999-06-18,1899-12-31 11:10:00,47,-124.32,38.4048,"Grays Harbor",6,"GH06","N","D",399.64684686319,5206.0096168762,2.84801713115862
"GH06_2000-06-24",7,"June",2000,"062400GH06D","Meter",2000-06-24,1899-12-31 07:27:00,47,-124.32,36,"Grays Harbor",6,"GH06","N","D",399.64684686319,5206.0096168762,0.0181457906418538
"GH06_2001-06-26",10,"June",2001,"062601GH06","Bongo",2001-06-26,1899-12-31 07:02:00,47,-124.32,40,"Grays Harbor",6,"GH06","N","D",399.64684686319,5206.0096168762,0.113384036741862
"GH06_2002-06-26",13,"June",2002,"062602GH06","Bongo",2002-06-26,1899-12-31 06:43:00,47,-124.32,34,"Grays Harbor",6,"GH06","N","D",399.64684686319,5206.0096168762,0.0155028486201433
"GH06_2003-06-26",16,"June",2003,"062603GH06","Bongo",2003-06-26,1899-12-31 12:41:00,47,-124.32,35,"Grays Harbor",6,"GH06","N","D",399.64684686319,5206.0096168762,0.0931808605997373
"GH06_2004-06-24",20,"June",2004,"062404GH06","Bongo",2004-06-24,1899-12-31 09:03:00,47,-124.32,36,"Grays Harbor",6,"GH06","N","D",399.64684686319,5206.0096168762,0
"GH06_2005-06-16",23,"June",2005,"061605GH06","Bongo",2005-06-16,1899-12-31 06:15:00,47,-124.32,37,"Grays Harbor",6,"GH06","N","D",399.64684686319,5206.0096168762,0.0345014165875287
"GH06_2006-06-22",27,"June",2006,"062206GH06","Bongo",2006-06-22,1899-12-31 08:29:00,47,-124.32,36,"Grays Harbor",6,"GH06","N","D",399.64684686319,5206.0096168762,0.00624804730503638
"GH06_2007-06-24",30,"June",2007,"062407GH06","Bongo",2007-06-24,1899-12-31 09:35:00,47,-124.32,36,"Grays Harbor",6,"GH06","N","D",399.64684686319,5206.0096168762,0.0135420254375485
"GH06_2008-06-25",33,"June",2008,"062508GH06","Bongo",2008-06-25,1899-12-31 09:31:00,47,-124.32,37.7,"Grays Harbor",6,"GH06","N","D",399.64684686319,5206.0096168762,0.0116894758397756
"GH06_2009-06-26",36,"June",2009,"062609GH06","Bongo",2009-06-26,1899-12-31 09:36:00,47,-124.32,34,"Grays Harbor",6,"GH06","N","D",399.64684686319,5206.0096168762,0.022724988840986
"GH06_2010-06-24",39,"June",2010,"062410GH06","Bongo",2010-06-24,1899-12-31 09:39:00,47,-124.32,37,"Grays Harbor",6,"GH06","N","D",399.64684686319,5206.0096168762,0.0513654745466807
"GH06_2011-06-23",42,"June",2011,"062311GH06","Bongo",2011-06-23,1899-12-31 09:06:00,47,-124.32,35,"Grays Harbor",6,"GH06","N","D",399.64684686319,5206.0096168762,0.121289696743714
"GH06_2012-06-24",46,"June",2012,"062412GH06","Bongo",2012-06-24,1899-12-31 09:06:00,47,-124.32,39,"Grays Harbor",6,"GH06","N","D",399.64684686319,5206.0096168762,0.0212412717557295
"GH06_2013-06-23",48,"June",2013,"062313GH06","Bongo",2013-06-23,1899-12-31 09:49:00,47,-124.32,36,"Grays Harbor",6,"GH06","N","D",399.64684686319,5206.0096168762,0
"GH06_2014-06-23",49,"June",2014,"062314GH06","Bongo",2014-06-23,1899-12-31 08:12:00,47,-124.32,36,"Grays Harbor",6,"GH06","N","D",399.64684686319,5206.0096168762,0.0380255525808119
"GH06_2015-06-24",52,"June",2015,"062415GH06","Bongo",2015-06-24,1899-12-31 09:43:00,47,-124.32,36,"Grays Harbor",6,"GH06","N","D",399.64684686319,5206.0096168762,0.600585428649189
"GH06_2016-06-25",55,"June",2016,"062516GH06","Bongo",2016-06-25,1899-12-31 10:03:00,47,-124.32,35,"Grays Harbor",6,"GH06","N","D",399.64684686319,5206.0096168762,0.673850006268661
"GH06_2017-06-24",57,"June",2017,"062417GH06","Bongo",2017-06-24,1899-12-31 09:02:00,47,-124.32,36,"Grays Harbor",6,"GH06","N","D",399.64684686319,5206.0096168762,0.266039641298647
"GH06_2018-06-23",60,"June",2018,"062318GH06","Bongo",2018-06-23,1899-12-31 09:48:00,47,-124.32,37,"Grays Harbor",6,"GH06","N","D",399.64684686319,5206.0096168762,1.33067987958066
"GH06_2019-06-23",62,"June",2019,"062319GH06","Bongo",2019-06-23,1899-12-31 10:07:00,47,-124.32,36,"Grays Harbor",6,"GH06","N","D",399.64684686319,5206.0096168762,0.0544186694063408
"GH06_2020-06-23",63,"June",2020,"062320GH06","Bongo",2020-06-23,1899-12-31 08:35:00,47,-124.32,35,"Grays Harbor",6,"GH06","N","D",399.64684686319,5206.0096168762,0.987992383893754
"GH06_2021-06-23",65,"June",2021,"062321GH06","Bongo",2021-06-23,1899-12-31 09:09:00,47,-124.32,35,"Grays Harbor",6,"GH06","N","D",399.64684686319,5206.0096168762,103.82761694112
"GH06_2022-06-23",67,"June",2022,"062322GH06","Bongo",2022-06-23,1899-12-31 09:44:00,47,-124.32,37,"Grays Harbor",6,"GH06","N","D",399.64684686319,5206.0096168762,0.528516242275231
"GH06_2023-06-24",69,"June",2023,"062423GH06","Bongo",2023-06-24,1899-12-31 09:31:00,47,-124.32,36,"Grays Harbor",6,"GH06","N","D",399.64684686319,5206.0096168762,1.72065195299106
"GH10_1999-06-18",4,"June",1999,"061899GH10","Meter",1999-06-18,1899-12-31 09:21:00,47,-124.41,58.5216,"Grays Harbor",10,"GH10","N","D",392.804677987954,5206.12885465872,0.00247928215228772
"GH10_2000-06-24",7,"June",2000,"062400GH10D","Meter",2000-06-24,1899-12-31 09:47:00,47,-124.41,52,"Grays Harbor",10,"GH10","N","D",392.804677987954,5206.12885465872,0.00433279956247434
"GH10_2001-06-26",10,"June",2001,"062601GH10","Bongo",2001-06-26,1899-12-31 08:43:00,47,-124.41,57,"Grays Harbor",10,"GH10","N","D",392.804677987954,5206.12885465872,0.0261000851429818
"GH10_2002-06-26",13,"June",2002,"062602GH10","Bongo",2002-06-26,1899-12-31 08:53:00,47,-124.41,53,"Grays Harbor",10,"GH10","N","D",392.804677987954,5206.12885465872,0.00101720259286881
"GH10_2003-06-26",16,"June",2003,"062603GH10","Bongo",2003-06-26,1899-12-31 12:41:00,47,-124.41,52,"Grays Harbor",10,"GH10","N","D",392.804677987954,5206.12885465872,0.00782603511853497
"GH10_2004-06-24",20,"June",2004,"062404GH10","Bongo",2004-06-24,1899-12-31 10:57:00,47,-124.41,52,"Grays Harbor",10,"GH10","N","D",392.804677987954,5206.12885465872,0.0570009192918716
"GH10_2005-06-16",23,"June",2005,"061605GH10","Bongo",2005-06-16,1899-12-31 08:11:00,47,-124.41,57,"Grays Harbor",10,"GH10","N","D",392.804677987954,5206.12885465872,0.00241709059468046
"GH10_2006-06-22",27,"June",2006,"062206GH10","Bongo",2006-06-22,1899-12-31 10:15:00,47,-124.41,55,"Grays Harbor",10,"GH10","N","D",392.804677987954,5206.12885465872,0.00399576094328853
"GH10_2007-06-24",30,"June",2007,"062407GH10","Bongo",2007-06-24,1899-12-31 11:17:00,47,-124.41,54.4,"Grays Harbor",10,"GH10","N","D",392.804677987954,5206.12885465872,0.00439211040599528
"GH10_2008-06-25",33,"June",2008,"062508GH10","Bongo",2008-06-25,1899-12-31 10:01:00,47,-124.41,55.9,"Grays Harbor",10,"GH10","N","D",392.804677987954,5206.12885465872,0
"GH10_2009-06-26",36,"June",2009,"062609GH10","Bongo",2009-06-26,1899-12-31 11:25:00,47,-124.41,52,"Grays Harbor",10,"GH10","N","D",392.804677987954,5206.12885465872,0.14993039511675
"GH10_2010-06-24",39,"June",2010,"062410GH10","Bongo",2010-06-24,1899-12-31 11:29:00,47,-124.41,54,"Grays Harbor",10,"GH10","N","D",392.804677987954,5206.12885465872,0
"GH10_2011-06-23",42,"June",2011,"062311GH10","Bongo",2011-06-23,1899-12-31 11:00:00,47,-124.41,53,"Grays Harbor",10,"GH10","N","D",392.804677987954,5206.12885465872,0.00269413880285302
"GH10_2012-06-24",46,"June",2012,"062412GH10","Bongo",2012-06-24,1899-12-31 11:05:00,47,-124.41,59,"Grays Harbor",10,"GH10","N","D",392.804677987954,5206.12885465872,0
"GH10_2013-06-23",48,"June",2013,"062313GH10","Bongo",2013-06-23,1899-12-31 10:54:00,47,-124.41,54,"Grays Harbor",10,"GH10","N","D",392.804677987954,5206.12885465872,0.373219957801888
"GH10_2014-06-23",49,"June",2014,"062314GH10","Bongo",2014-06-23,1899-12-31 10:04:00,47,-124.41,55,"Grays Harbor",10,"GH10","N","D",392.804677987954,5206.12885465872,0
"GH10_2015-06-24",52,"June",2015,"062415GH10","Bongo",2015-06-24,1899-12-31 12:58:00,47,-124.41,53,"Grays Harbor",10,"GH10","N","D",392.804677987954,5206.12885465872,0
"GH10_2016-06-25",55,"June",2016,"062516GH10","Bongo",2016-06-25,1899-12-31 12:02:00,47,-124.41,54,"Grays Harbor",10,"GH10","N","D",392.804677987954,5206.12885465872,0.727788560420404
"GH10_2017-06-24",57,"June",2017,"062417GH10","Bongo",2017-06-24,1899-12-31 10:57:00,47,-124.41,55,"Grays Harbor",10,"GH10","N","D",392.804677987954,5206.12885465872,0.372588891649215
"GH10_2018-06-23",60,"June",2018,"062318GH10","Bongo",2018-06-23,1899-12-31 11:45:00,47,-124.41,55,"Grays Harbor",10,"GH10","N","D",392.804677987954,5206.12885465872,0.828065603945821
"GH10_2019-06-23",62,"June",2019,"062319GH10","Bongo",2019-06-23,1899-12-31 12:32:00,47,-124.41,54,"Grays Harbor",10,"GH10","N","D",392.804677987954,5206.12885465872,0.191408415226822
"GH10_2020-06-23",63,"June",2020,"062320GH10","Bongo",2020-06-23,1899-12-31 10:20:00,47,-124.41,53,"Grays Harbor",10,"GH10","N","D",392.804677987954,5206.12885465872,0.0351286191151076
"GH10_2021-06-23",65,"June",2021,"062321GH10","Bongo",2021-06-23,1899-12-31 11:41:00,47,-124.41,55,"Grays Harbor",10,"GH10","N","D",392.804677987954,5206.12885465872,0.349804596898882
"GH10_2022-06-23",67,"June",2022,"062322GH10","Bongo",2022-06-23,1899-12-31 11:56:00,47,-124.41,55,"Grays Harbor",10,"GH10","N","D",392.804677987954,5206.12885465872,0.167947039300055
"GH10_2023-06-24",69,"June",2023,"062423GH10","Bongo",2023-06-24,1899-12-31 11:32:00,47,-124.41,55,"Grays Harbor",10,"GH10","N","D",392.804677987954,5206.12885465872,2.06716370810648
"GH16_1999-06-18",4,"June",1999,"061899GH16","Meter",1999-06-18,1899-12-31 07:22:00,47,-124.55,78.6384,"Grays Harbor",16,"GH16","N","D",382.161340686289,5206.32996833526,0.000269163774635084
"GH16_2000-06-24",7,"June",2000,"062400GH16D","Meter",2000-06-24,1899-12-31 12:13:00,47,-124.55,74,"Grays Harbor",16,"GH16","N","D",382.161340686289,5206.32996833526,0.000914309305933993
"GH16_2001-06-26",10,"June",2001,"062601GH16","Bongo",2001-06-26,1899-12-31 10:56:00,47,-124.55,81,"Grays Harbor",16,"GH16","N","D",382.161340686289,5206.32996833526,0
"GH16_2002-06-26",13,"June",2002,"062602GH16","Bongo",2002-06-26,1899-12-31 11:08:00,47,-124.55,77,"Grays Harbor",16,"GH16","N","D",382.161340686289,5206.32996833526,0.00170462254018965
"GH16_2003-06-26",16,"June",2003,"062603GH16","Bongo",2003-06-26,1899-12-31 15:13:00,47,-124.55,77,"Grays Harbor",16,"GH16","N","D",382.161340686289,5206.32996833526,0.0190479114385402
"GH16_2004-06-24",20,"June",2004,"062404GH16","Bongo",2004-06-24,1899-12-31 12:59:00,47,-124.55,76,"Grays Harbor",16,"GH16","N","D",382.161340686289,5206.32996833526,0.00468025989670927
"GH16_2005-06-16",23,"June",2005,"061605GH16","Bongo",2005-06-16,1899-12-31 10:30:00,47,-124.55,88,"Grays Harbor",16,"GH16","N","D",382.161340686289,5206.32996833526,0
"GH16_2007-06-24",30,"June",2007,"062407GH16","Bongo",2007-06-24,1899-12-31 13:27:00,47,-124.55,76.6,"Grays Harbor",16,"GH16","N","D",382.161340686289,5206.32996833526,0.000409078836738435
"GH16_2008-06-25",33,"June",2008,"062508GH16","Bongo",2008-06-25,1899-12-31 13:49:00,47,-124.55,80.4,"Grays Harbor",16,"GH16","N","D",382.161340686289,5206.32996833526,0
"GH16_2009-06-26",36,"June",2009,"062609GH16","Bongo",2009-06-26,1899-12-31 13:15:00,47,-124.55,76,"Grays Harbor",16,"GH16","N","D",382.161340686289,5206.32996833526,0
"GH16_2010-06-24",39,"June",2010,"062410GH16","Bongo",2010-06-24,1899-12-31 13:35:00,47,-124.55,83,"Grays Harbor",16,"GH16","N","D",382.161340686289,5206.32996833526,1e-05
"GH16_2011-06-23",42,"June",2011,"062311GH16","Bongo",2011-06-23,1899-12-31 13:10:00,47,-124.55,76,"Grays Harbor",16,"GH16","N","D",382.161340686289,5206.32996833526,0.00251048314104157
"GH16_2012-06-24",46,"June",2012,"062412GH16","Bongo",2012-06-24,1899-12-31 13:15:00,47,-124.55,79,"Grays Harbor",16,"GH16","N","D",382.161340686289,5206.32996833526,0.0225116867066826
"GH16_2013-06-23",48,"June",2013,"062313GH16","Bongo",2013-06-23,1899-12-31 13:27:00,47,-124.55,86,"Grays Harbor",16,"GH16","N","D",382.161340686289,5206.32996833526,0.0281067126204021
"GH16_2014-06-23",49,"June",2014,"062314GH16","Bongo",2014-06-23,1899-12-31 12:10:00,47,-124.55,78,"Grays Harbor",16,"GH16","N","D",382.161340686289,5206.32996833526,0.0927702737986235
"GH16_2015-06-24",52,"June",2015,"062415GH16","Bongo",2015-06-24,1899-12-31 16:10:00,47,-124.55,77,"Grays Harbor",16,"GH16","N","D",382.161340686289,5206.32996833526,0
"GH16_2016-06-25",55,"June",2016,"062516GH16","Bongo",2016-06-25,1899-12-31 14:22:00,47,-124.55,78,"Grays Harbor",16,"GH16","N","D",382.161340686289,5206.32996833526,0.170435167615185
"GH16_2017-06-24",57,"June",2017,"062417GH16","Bongo",2017-06-24,1899-12-31 13:24:00,47,-124.55,79,"Grays Harbor",16,"GH16","N","D",382.161340686289,5206.32996833526,0.00325929339917942
"GH16_2018-06-23",60,"June",2018,"062318GH16","Bongo",2018-06-23,1899-12-31 13:58:00,47,-124.55,78,"Grays Harbor",16,"GH16","N","D",382.161340686289,5206.32996833526,0
"GH16_2019-06-23",62,"June",2019,"062319GH16","Bongo",2019-06-23,1899-12-31 14:56:00,47,-124.55,85,"Grays Harbor",16,"GH16","N","D",382.161340686289,5206.32996833526,0.0184819812120159
"GH16_2020-06-23",63,"June",2020,"062320GH16","Bongo",2020-06-23,1899-12-31 12:38:00,47,-124.55,76,"Grays Harbor",16,"GH16","N","D",382.161340686289,5206.32996833526,0.680651839087252
"GH16_2021-06-23",65,"June",2021,"062321GH16","Bongo",2021-06-23,1899-12-31 14:02:00,47,-124.55,80,"Grays Harbor",16,"GH16","N","D",382.161340686289,5206.32996833526,0.16657939430257
"GH16_2022-06-23",67,"June",2022,"062322GH16","Bongo",2022-06-23,1899-12-31 14:26:00,47,-124.55,79,"Grays Harbor",16,"GH16","N","D",382.161340686289,5206.32996833526,0
"GH16_2023-06-24",69,"June",2023,"062423GH16","Bongo",2023-06-24,1899-12-31 13:53:00,47,-124.55,79,"Grays Harbor",16,"GH16","N","D",382.161340686289,5206.32996833526,0.0228111628102142
"GH21_2000-06-24",7,"June",2000,"062400GH21D","Meter",2000-06-24,1899-12-31 14:43:00,47,-124.69,107,"Grays Harbor",21,"GH21","N","D",371.518051707986,5206.55011502608,0.000755756279955106
"GH21_2001-06-26",10,"June",2001,"062601GH21","Bongo",2001-06-26,1899-12-31 13:46:00,47,-124.69,113,"Grays Harbor",21,"GH21","N","D",371.518051707986,5206.55011502608,0
"GH21_2002-06-26",13,"June",2002,"062602GH21","Bongo",2002-06-26,1899-12-31 14:22:00,47,-124.69,111,"Grays Harbor",21,"GH21","N","D",371.518051707986,5206.55011502608,0.000250007212415341
"GH21_2003-06-26",16,"June",2003,"062603GH21","Bongo",2003-06-26,1899-12-31 17:49:00,47,-124.69,110,"Grays Harbor",21,"GH21","N","D",371.518051707986,5206.55011502608,0
"GH21_2004-06-24",20,"June",2004,"062404GH21","Bongo",2004-06-24,1899-12-31 14:52:00,47,-124.69,108,"Grays Harbor",21,"GH21","N","D",371.518051707986,5206.55011502608,0
"GH21_2005-06-16",23,"June",2005,"061605GH21","Bongo",2005-06-16,1899-12-31 12:25:00,47,-124.69,105,"Grays Harbor",21,"GH21","N","D",371.518051707986,5206.55011502608,0
"GH21_2006-06-22",27,"June",2006,"062206GH21","Bongo",2006-06-22,1899-12-31 15:21:00,47,-124.69,111.3,"Grays Harbor",21,"GH21","N","D",371.518051707986,5206.55011502608,0
"GH21_2007-06-24",30,"June",2007,"062407GH21","Bongo",2007-06-24,1899-12-31 15:45:00,47,-124.69,109.7,"Grays Harbor",21,"GH21","N","D",371.518051707986,5206.55011502608,0
"GH21_2008-06-25",33,"June",2008,"062508GH21","Bongo",2008-06-25,1899-12-31 16:08:00,47,-124.69,115,"Grays Harbor",21,"GH21","N","D",371.518051707986,5206.55011502608,0.0172272711357377
"GH21_2009-06-26",36,"June",2009,"062609GH21","Bongo",2009-06-26,1899-12-31 15:20:00,47,-124.69,107,"Grays Harbor",21,"GH21","N","D",371.518051707986,5206.55011502608,0.0192314729231882
"GH21_2010-06-24",39,"June",2010,"062410GH21","Bongo",2010-06-24,1899-12-31 15:36:00,47,-124.69,109,"Grays Harbor",21,"GH21","N","D",371.518051707986,5206.55011502608,0
"GH21_2011-06-23",42,"June",2011,"062311GH21","Bongo",2011-06-23,1899-12-31 15:19:00,47,-124.69,108,"Grays Harbor",21,"GH21","N","D",371.518051707986,5206.55011502608,0
"GH21_2012-06-24",46,"June",2012,"062412GH21","Bongo",2012-06-24,1899-12-31 15:28:00,47,-124.69,115,"Grays Harbor",21,"GH21","N","D",371.518051707986,5206.55011502608,0.0172916634073388
